Troop,Date,OBS,Avoider,Infant ID Avoider,Type of Avoid,Avoided,Infant ID Avoided,Notes,Entered By,Column1
NMU,2018-09-03,FRM,TU,,s,WQ,,,,
NMU,2018-09-03,FRM,LV,,agg2,ZE,,,,
NMU,2018-09-03,FRM,DZ,,s,YV,,,,
NMU,2018-09-03,FRM,VP,,s,YE,,,,
NMU,2018-09-03,FRM,LQ,,agg2,PY,,,,
NMU,2018-09-03,FRM,VI,,agg1,TO,,,,
NMU,2018-09-03,FRM,MZ,,s,OI,,,,
NMU,2018-09-03,BLM,AX,,fd,IQ,,,,
NMU,2018-09-03,BLM,TN,,agg2,KQ,,,,
NMU,2018-09-03,BLM,SS,,fd,EZ,,,,
NMU,2018-09-03,BLM,VO,,s,KQ,,,,
NMU,2018-09-03,BLM,BH,,agg3,AF,,,,
NMU,2018-09-03,BLM,BH,,agg2,AF,,,,
NMU,2018-09-03,BLM,HC,,agg2,NI,,,,
NMU,2018-09-03,BLM,LQ,,agg2,BS,,,,
NMU,2018-09-03,BLM,AF,,agg2,HC,,,,
NMU,2018-09-03,BLM,TN,,agg2,CA,,,,
NMU,2018-09-03,BLM,AR,,agg3,HT,,,,
NMU,2018-09-03,BLM,JR,,agg3,GV,,,,
NMU,2018-09-03,FRM,TB,TW2,s,OI,,,,
NMU,2018-09-03,BLM,TB,TW2,s,HL,,,,
NMU,2018-09-03,FRM,TE,LH,s,WQ,,,,
NMU,2018-09-03,BLM,TE,LH,agg1,YE,,,,
NMU,2018-09-04,FRM,YO,,agg3,EQ,,,,
NMU,2018-09-04,FRM,DU,,agg2,VI,,,,
NMU,2018-09-04,FRM,DO,,agg1,IE,,,,
NMU,2018-09-04,FRM,QI,,agg3,TN,,,,
NMU,2018-09-04,FRM,YV,,agg2,EQ,,,,
NMU,2018-09-04,FRM,PA,,s,HS,,,,
NMU,2018-09-04,FRM,KQ,,s,YR,,,,
NMU,2018-09-04,FRM,TL,,s,II,,,,
NMU,2018-09-04,FRM,EX,,agg1,WQ,,,,
NMU,2018-09-04,BLM,TU,,hd2,WY,,,,
NMU,2018-09-04,BLM,QB,,agg3,AF,,,,
NMU,2018-09-04,BLM,AF,,agg2,QS,,,,
NMU,2018-09-04,BLM,II,,agg2,EZ,,,,
NMU,2018-09-04,BLM,AX,,agg3,GL,,,,
NMU,2018-09-04,BLM,GL,,agg3,YO,,,,
NMU,2018-09-04,BLM,ML,,agg3,GL,,,,
NMU,2018-09-04,BLM,GL,,agg2,ML,,,,
NMU,2018-09-04,BLM,GL,,agg2,WR,,,,
NMU,2018-09-04,BLM,IF,,agg2,PY,,,,
NMU,2018-09-04,BLM,HL,,fd,HA,,,,
NMU,2018-09-04,BLM,AX,,s,IQ,,,,
NMU,2018-09-04,BLM,NW,,sg,YR,,,,
NMU,2018-09-05,BLM,IQ,,s,YN,,,,
NMU,2018-09-05,BLM,HL,,s,NI,,,,
NMU,2018-09-05,BLM,UM,,agg3,WQ,,,,
NMU,2018-09-05,BLM,WQ,,agg2,UM,,,,
NMU,2018-09-05,BLM,BH,,agg2,YV,,,,
NMU,2018-09-05,BLM,MD2,,agg3,UM,,,,
NMU,2018-09-05,BLM,CQ,,agg3,LQ,,,,
NMU,2018-09-05,BLM,LQ,,agg2,CQ,,,,
NMU,2018-09-05,BLM,JO,,agg3,MA,,,,
NMU,2018-09-06,FRM,FF,FO,s,IF,,,,
NMU,2018-09-06,FRM,DZ,,agg1,MF,,,,
NMU,2018-09-06,FRM,CC,,sg,IQ,,,,
NMU,2018-09-06,FRM,LQ,,agg2,TO,,,,
NMU,2018-09-06,FRM,LQ,,agg1,TE,,,,
NMU,2018-09-06,FRM,MZ,,agg2,WC,,,,
NMU,2018-09-06,FRM,HL,,hd2,NI,,,,
NMU,2018-09-06,FRM,HA,,agg3,DG,,,,
NMU,2018-09-06,BLM,IF,,agg2,AL,,,,
NMU,2018-09-06,BLM,EA,,fd,TU,,,,
NMU,2018-09-06,BLM,TW,,sg,IQ,,,,
NMU,2018-09-06,BLM,BH,,agg2,AL,,,,
NMU,2018-09-06,BLM,JO,,G1,MA,,,,
NMU,2018-09-06,BLM,CA,,agg2,HS,,,,
NMU,2018-09-06,BLM,FG,,agg2,LQ,,,,
NMU,2018-09-06,BLM,MF,,agg2,DC,,,,
NMU,2018-09-06,BLM,II,,agg3,EZ,,,,
NMU,2018-09-06,BLM,II,,agg2,EZ,,,,
NMU,2018-09-06,BLM,MR,,agg3,IF,,,,
NMU,2018-09-06,BLM,IF,,s,HL,,,,
NMU,2018-09-06,BLM,MR,,agg2,HA,,,,
NMU,2018-09-06,BLM,KC,,hd2,HD,,,,
NMU,2018-09-07,BLM,AL,AL2,s,NI,,,,
NMU,2018-09-07,FRM,FF,FO,s,YL,,,,
NMU,2018-09-07,FRM,MV,,s,OI,,,,
NMU,2018-09-07,FRM,ML,,sg,TO,,,,
NMU,2018-09-07,FRM,BH,,s,TO,,,,
NMU,2018-09-07,FRM,TO,,s,PY,,,,
NMU,2018-09-07,FRM,TO,,s,WY,,,,
NMU,2018-09-07,FRM,TO,,hd2,HS,,,,
NMU,2018-09-07,FRM,SR,,hd1,HD,,,,
NMU,2018-09-07,FRM,MV,,hd2,OI,,,,
NMU,2018-09-07,FRM,PM,,sg,OI,,,,
NMU,2018-09-07,FRM,HA,,sg,OI,,,,
NMU,2018-09-07,FRM,LQ,,agg1,GL,,,,
NMU,2018-09-07,FRM,GL,,s,HS,,,,
NMU,2018-09-07,FRM,KC,,s,HS,,,,
NMU,2018-09-07,FRM,AX,,s,YV,,,,
NMU,2018-09-07,FRM,MR,,hd2,HD,,,,
NMU,2018-09-07,FRM,KT,,agg3,HA,,,,
NMU,2018-09-07,FRM,KC,,agg3,AL,,,,
NMU,2018-09-07,FRM,DZ,,agg3,NI,,,,
NMU,2018-09-07,FRM,AL,,s,NI,,,,
NMU,2018-09-07,FRM,MV,,hd2,OI,,,,
NMU,2018-09-07,FRM,AL,,s,OI,,,,
NMU,2018-09-07,FRM,JL,,s,NI,,,,
NMU,2018-09-07,FRM,AF,,s,IE,,,,
NMU,2018-09-07,FRM,IG,,agg3,HC,,,,
NMU,2018-09-07,FRM,IG,,agg3,NI,,,,
NMU,2018-09-07,FRM,TL,,s,YR,,,,
NMU,2018-09-07,FRM,TU,,hd2,YR,,,,
NMU,2018-09-07,FRM,TO,,s,YR,,,,
NMU,2018-09-07,FRM,IE,,agg2,EZ,,,,
NMU,2018-09-07,FRM,PU,,agg3,YU,,,,
NMU,2018-09-07,FRM,LV,,agg3,UM,,,,
NMU,2018-09-07,FRM,LV,,agg3,PU,,,,
NMU,2018-09-07,FRM,FG,,agg3,LW,,,,
NMU,2018-09-07,FRM,FU,,agg2,LT,,,,
NMU,2018-09-07,FRM,MZ,,agg1,KQ,,,,
NMU,2018-09-07,FRM,BH,,hd2,NW,,,,
NMU,2018-09-07,BLM,IG,,agg2,HA,,,,
NMU,2018-09-07,BLM,DZ,,agg1,NI,,,,
NMU,2018-09-07,BLM,CR,,s,AF,,,,
NMU,2018-09-07,BLM,TU,,hd2,YR,,,,
NMU,2018-09-07,BLM,CQ,,agg3,UM,,,,
NMU,2018-09-07,BLM,PU,,agg3,YU,,,,
NMU,2018-09-07,BLM,LV,,agg3,UM,,,,
NMU,2018-09-07,BLM,UM,,agg2,KQ,,,,
NMU,2018-09-07,BLM,FG,,agg3,SS,,,,
NMU,2018-09-07,BLM,MZ,,agg3,KQ,,,,
NMU,2018-09-07,BLM,HL,,hd2,NI,,,,
NMU,2018-09-07,FRM,TB,TW2,s,KT,,,,
NMU,2018-09-07,BLM,TB,TW2,s,OI,,,,
NMU,2018-09-08,FRM,FF,FO,s,HA,,,,
NMU,2018-09-08,FRM,IE,VN,s,HA,,,,
NMU,2018-09-08,FRM,BH,,s,YV,,,,
NMU,2018-09-08,FRM,HL,,hd2,NI,,,,
NMU,2018-09-08,FRM,AX,,s,YU,,,,
NMU,2018-09-08,FRM,AF,,s,IE,,,,
NMU,2018-09-08,FRM,TB,,agg1,MF,,,,
NMU,2018-09-08,FRM,SR,,hd2,HD,,,,
NMU,2018-09-08,FRM,MF,,agg2,KQ,,,,
NMU,2018-09-08,FRM,UM,,agg1,MZ,,,,
NMU,2018-09-08,FRM,TO,,s,YR,,,,
NMU,2018-09-08,FRM,JL,,s,HL,,,,
NMU,2018-09-08,FRM,MV,,s,YV,,,,
NMU,2018-09-08,FRM,KT,,hd2,HT,,,,
NMU,2018-09-08,FRM,QE,,s,FF,,,,
NMU,2018-09-08,FRM,MD2,,s,YR,,,,
NMU,2018-09-08,BLM,EZ,,s,MA,,,,
NMU,2018-09-08,BLM,EX,,agg3,WQ,,,,
NMU,2018-09-08,BLM,EX,,agg2,WQ,,,,
NMU,2018-09-08,BLM,AR,,agg2,WQ,,,,
NMU,2018-09-08,BLM,VO,,agg2,PY,,,,
NMU,2018-09-08,BLM,TL,,hd2,HT,,,,
NMU,2018-09-10,FRM,CU2,,agg2,VB,,,,
NMU,2018-09-10,FRM,VB,,s,NQ,,,,
NMU,2018-09-10,FRM,DZ,,sg,NQ,,,,
NMU,2018-09-10,FRM,DG,,sg,NQ,,,,
NMU,2018-09-10,FRM,DZ,,sg,DU,,,,
NMU,2018-09-10,FRM,IG,,s,TO,,,,
NMU,2018-09-10,FRM,RD,,agg2,HD,,,,
NMU,2018-09-10,FRM,AL,,agg1,IF,,,,
NMU,2018-09-10,FRM,AF,,agg1,IF,,,,
NMU,2018-09-10,FRM,TE,,agg3,LQ,,,,
NMU,2018-09-10,FRM,TN,,agg2,AL,,,,
NMU,2018-09-10,FRM,TE,,agg3,TN,,,,
NMU,2018-09-10,FRM,TN,,agg2,HS,,,,
NMU,2018-09-10,FRM,TN,,agg2,"AL,TO,IQ",,Polyadic,,
NMU,2018-09-10,FRM,DU,,agg1,QE,,,,
NMU,2018-09-10,FRM,CR,,agg2,DU,,,,
NMU,2018-09-10,FRM,MV,,agg3,TE,,,,
NMU,2018-09-10,FRM,TL,,sg,AX,,,,
NMU,2018-09-10,FRM,AL,,sg,WO,,,,
NMU,2018-09-10,FRM,SR,SZ,sg,HL,,,,
NMU,2018-09-11,BLM,CR,CO2,agg2,IF,,,,
NMU,2018-09-11,FRM,DU,DA2,s,II,,,,
NMU,2018-09-11,FRM,LQ,,agg2,KC,,,,
NMU,2018-09-11,FRM,KC,,agg3,IG,,,,
NMU,2018-09-11,FRM,LQ,,agg2,II,,,,
NMU,2018-09-11,FRM,VB,,agg1,IG,,,,
NMU,2018-09-11,FRM,VM,,agg1,VB,,,,
NMU,2018-09-11,FRM,JL,,agg3,IF,,,,
NMU,2018-09-11,FRM,PY,,agg2,VB,,,,
NMU,2018-09-11,FRM,YV,,agg1,AR,,,,
NMU,2018-09-11,FRM,HL,,agg3,VB,,,,
NMU,2018-09-11,FRM,MZ,,agg3,TT,,,,
NMU,2018-09-11,FRM,TE,,agg3,YL,,,,
NMU,2018-09-11,FRM,JO,,s,YL,,,,
NMU,2018-09-11,FRM,KT,,sg,NQ,,,,
NMU,2018-09-11,FRM,TE,,s,AL,,,,
NMU,2018-09-11,FRM,IY,,sg,NQ,,,,
NMU,2018-09-11,FRM,CF,,agg3,IQ,,,,
NMU,2018-09-11,FRM,YU,,s,OI,,,,
NMU,2018-09-11,FRM,CF,,agg3,JO,,,,
NMU,2018-09-11,FRM,IQ,,sg,HA,,,,
NMU,2018-09-11,FRM,IG,,sg,HA,,,,
NMU,2018-09-11,FRM,AL,,s,HA,,,,
NMU,2018-09-11,FRM,DU,,agg3,EQ,,,,
NMU,2018-09-11,FRM,TE,,s,EQ,,,,
NMU,2018-09-11,FRM,NI,,s,EQ,,,,
NMU,2018-09-11,FRM,CA,,s,WY,,,,
NMU,2018-09-11,BLM,DO,,agg3,IF,,,,
NMU,2018-09-11,BLM,VM,,agg3,EZ,,,,
NMU,2018-09-11,BLM,QI,,agg2,IF,,,,
NMU,2018-09-11,BLM,IF,,agg2,QS,,,,
NMU,2018-09-11,BLM,JV,,agg3,IF,,,,
NMU,2018-09-11,BLM,IF,,agg2,PU,,,,
NMU,2018-09-11,BLM,JV,,agg3,IF,,,,
NMU,2018-09-11,BLM,IF,,agg2,PU,,,,
NMU,2018-09-11,BLM,MA,,agg2,HD,,,,
NMU,2018-09-11,BLM,HJ,,agg2,HD,,,,
NMU,2018-09-11,BLM,BS,,agg1,HD,,,,
NMU,2018-09-11,BLM,CF,,agg3,PB,,,,
NMU,2018-09-11,BLM,JM,,hd2,HD,,,,
NMU,2018-09-11,BLM,MR,,fd,HA,,,,
NMU,2018-09-11,BLM,TN,,agg2,PY,,,,
NMU,2018-09-11,BLM,IF,,agg3,YE,,,,
NMU,2018-09-11,BLM,II,,agg3,AL,,,,
NMU,2018-09-11,BLM,AL,,agg2,II,,,,
NMU,2018-09-11,BLM,TB,TW2,s,EZ,,,,
NMU,2018-09-12,BLM,DU,DA2,fd,TU,,,,
NMU,2018-09-12,BLM,FF,FO,agg2,PY,,,,
NMU,2018-09-12,FRM,JO,,agg3,HD,,,,
NMU,2018-09-12,FRM,MR,,agg3,PB,,,,
NMU,2018-09-12,FRM,EZ,,agg2,ZP,,,,
NMU,2018-09-12,FRM,ZP,,agg2,WR,,,,
NMU,2018-09-12,FRM,AF,,s,IF,,,,
NMU,2018-09-12,BLM,JO,,agg3,HD,,,,
NMU,2018-09-12,BLM,JO,,agg2,HD,,,,
NMU,2018-09-12,BLM,AF,,s,IF,,,,
NMU,2018-09-12,BLM,MV,,hd2,YO,,,,
NMU,2018-09-12,BLM,FG,,agg2,EZ,,,,
NMU,2018-09-12,BLM,VO,,agg3,PA,,,,
NMU,2018-09-12,BLM,BH,,agg2,AR,,,,
NMU,2018-09-12,BLM,MA,,s,WR,,,,
NMU,2018-09-12,BLM,TN,,fd,IQ,,,,
NMU,2018-09-12,BLM,DU,,agg2,IY,,,,
NMU,2018-09-12,BLM,AX,,hd1,WO,,,,
NMU,2018-09-12,BLM,HJ,,agg2,YR,,,,
NMU,2018-09-12,BLM,JO,,s,MA,,,,
NMU,2018-09-12,BLM,ML,,agg2,PB,,,,
NMU,2018-09-12,BLM,ML,,s,PB,,,,
NMU,2018-09-12,BLM,KQ,,agg2,EZ,,,,
NMU,2018-09-12,BLM,FG,,agg2,KS,,,,
NMU,2018-09-12,BLM,TB,TW2,s,HA,,,,
NMU,2018-09-12,BLM,TB,TW2,s,AL,,,,
NMU,2018-09-12,BLM,TL,CV2,agg2,PY,,,,
NMU,2018-09-13,BLM,EA,ET2,agg3,CR,,,,
NMU,2018-09-13,FRM,JL,,sg,EV,,,,
NMU,2018-09-13,FRM,IF,,hd2,HD,,,,
NMU,2018-09-13,FRM,WR,,agg2,HD,,,,
NMU,2018-09-13,FRM,HJ,,agg3,WY,,,,
NMU,2018-09-13,FRM,JL,,agg3,GV,,,,
NMU,2018-09-13,FRM,PS,,agg3,HL,,,,
NMU,2018-09-13,FRM,EA,,s,CR,,,,
NMU,2018-09-13,FRM,EA,,s,IF,,,,
NMU,2018-09-13,FRM,BH,,s,HC,,,,
NMU,2018-09-13,FRM,EA,,s,II,,,,
NMU,2018-09-13,FRM,EA,,hd2,HD,,,,
NMU,2018-09-13,FRM,ST,,s,HD,,,,
NMU,2018-09-13,FRM,TW,,agg2,QE,,,,
NMU,2018-09-13,FRM,TE,,s,GV,,,,
NMU,2018-09-13,FRM,TE,,agg3,HS,,,,
NMU,2018-09-13,FRM,YO,,s,OI,,,,
NMU,2018-09-13,FRM,EV,,s,HS,,,,
NMU,2018-09-13,FRM,KT,,s,AR,,,,
NMU,2018-09-13,FRM,BX,,agg3,BH,,,,
NMU,2018-09-13,FRM,MR,,hd1,HD,,,,
NMU,2018-09-13,FRM,TT,,agg3,FF,,,,
NMU,2018-09-13,FRM,TT,,agg1,GV,,,,
NMU,2018-09-13,BLM,LQ,,sg,LV,,,,
NMU,2018-09-13,BLM,WR,,agg2,FD,,,,
NMU,2018-09-13,BLM,EV,,agg3,PY,,,,
NMU,2018-09-13,BLM,JL,,agg3,GV,,,,
NMU,2018-09-13,BLM,EY,,agg2,HD,,,,
NMU,2018-09-13,BLM,KS,,agg2,PB,,,,
NMU,2018-09-13,BLM,TO,,agg2,EZ,,,,
NMU,2018-09-13,BLM,NI,,agg2,YL,,,,
NMU,2018-09-13,BLM,VO,,agg2,IF,,,,
NMU,2018-09-13,BLM,MF,,agg2,DC,,,,
NMU,2018-09-13,BLM,VO,,agg3,FF,,,,
NMU,2018-09-13,BLM,TB,TW2,s,KT,,,,
NMU,2018-09-13,BLM,TE,LH,agg3,HS,,,,
NMU,2018-09-14,BLM,DU,DA2,sg,IQ,,,,
NMU,2018-09-14,FRM,YO,,s,HD,,,,
NMU,2018-09-14,FRM,PA,,s,HD,,,,
NMU,2018-09-14,FRM,PU,,agg2,HD,,,,
NMU,2018-09-14,FRM,TN,,agg2,ML,,,,
NMU,2018-09-14,FRM,DO,,agg1,PY,,,,
NMU,2018-09-14,FRM,AF,,s,PY,,,,
NMU,2018-09-14,FRM,LV,,agg1,CC,,,,
NMU,2018-09-14,FRM,EZ,,agg2,HD,,,,
NMU,2018-09-14,FRM,TE,,s,TO,,,,
NMU,2018-09-14,FRM,JL,,s,QE,,,,
NMU,2018-09-14,FRM,SR,,hd2,HD,,,,
NMU,2018-09-14,FRM,YO,,agg1,OI,,,,
NMU,2018-09-14,FRM,EV,,s,GV,,,,
NMU,2018-09-14,FRM,KT,,s,YV,,,,
NMU,2018-09-14,FRM,LV,,s,HJ,,,,
NMU,2018-09-14,BLM,KC,,fd,WR,,,,
NMU,2018-09-14,BLM,IY,,agg,YL,,,,
NMU,2018-09-14,BLM,IY,,agg2,YU,,,,
NMU,2018-09-14,BLM,YV,,agg2,HC,,,,
NMU,2018-09-14,BLM,HC,,agg2,YV,,,,
NMU,2018-09-14,BLM,TN,,hd2,MA,,,,
NMU,2018-09-14,BLM,JO,,agg2,YL,,,,
NMU,2018-09-14,BLM,II,,hd2,HT,,,,
NMU,2018-09-14,BLM,ML,,agg2,TN,,,,
NMU,2018-09-14,BLM,KT,,hd1,YV,,,,
NMU,2018-09-14,BLM,TN,,agg2,EZ,,,,
NMU,2018-09-14,BLM,TB,TW2,agg2,KT,,,,
NMU,2018-09-14,BLM,TB,TW2,s,IQ,,,,
NMU,2018-09-14,BLM,JM,,agg3,SR,SZ,,,
NMU,2018-09-14,FRM,TE,LH,hd1,JO,,,,
NMU,2018-09-15,FRM,YO,,s,HD,,,,
NMU,2018-09-15,FRM,NI,,agg2,HD,,,,
NMU,2018-09-15,FRM,SR,,hd1,HD,,,,
NMU,2018-09-15,FRM,TL,,hd1,HT,,,,
NMU,2018-09-15,FRM,KT,,s,YV,,,,
NMU,2018-09-15,FRM,LQ,,agg1,CU,,,,
NMU,2018-09-15,FRM,ZE,,s,YV,,,,
NMU,2018-09-15,FRM,TN,,agg1,PY,,,,
NMU,2018-09-15,FRM,DL2,,s,NI,,,,
NMU,2018-09-15,FRM,MF,,agg2,TN,,,,
NMU,2018-09-15,FRM,LV,,s,HJ,,,,
NMU,2018-09-15,FRM,MF,,agg1,PY,,,,
NMU,2018-09-15,FRM,AR,,s,HD,,,,
NMU,2018-09-15,FRM,MZ,,s,HL,,,,
NMU,2018-09-15,FRM,DS,,agg1,HA,,,,
NMU,2018-09-15,FRM,VI,,agg1,TL,,,,
NMU,2018-09-15,FRM,EA,,s,SR,,,,
NMU,2018-09-15,BLM,KC,,hd2,WY,,,,
NMU,2018-09-15,BLM,HL,,agg2,II,,,,
NMU,2018-09-15,BLM,VO,,s,FD,,,,
NMU,2018-09-18,FRM,TE,,agg2,HA,,,,
NMU,2018-09-18,FRM,DZ,,s,IR,,,,
NMU,2018-09-18,FRM,HL,,hd2,NI,,,,
NMU,2018-09-18,FRM,SR,,hd2,HD,,,,
NMU,2018-09-18,FRM,TL,,hd1,HT,,,,
NMU,2018-09-18,FRM,ML,,agg3,WY,,,,
NMU,2018-09-18,FRM,CC,,agg3,GV,,,,
NMU,2018-09-18,FRM,IG,,s,WC,,,,
NMU,2018-09-18,FRM,HA,,agg3,BS,,,,
NMU,2018-09-18,FRM,JO,,agg1,YU,,,,
NMU,2018-09-18,FRM,YL,,agg2,HD,,,,
NMU,2018-09-18,FRM,HD,,agg2,YL,,,,
NMU,2018-09-18,FRM,MR,,hd2,YL,,,,
NMU,2018-09-18,BLM,PF,,agg3,IF,,,,
NMU,2018-09-18,BLM,IF,,agg3,PY,,,,
NMU,2018-09-18,BLM,IF,,agg2,PF,,,,
NMU,2018-09-18,BLM,JM,,hd2,HD,,,,
NMU,2018-09-18,BLM,IF,,agg2,HA,,,,
NMU,2018-09-18,BLM,CR,,s,TU,,,,
NMU,2018-09-18,BLM,KQ,,agg3,PB,,,,
NMU,2018-09-18,BLM,PB,,agg2,KQ,,,,
NMU,2018-09-18,BLM,DU,,agg2,IG,,,,
NMU,2018-09-18,BLM,TL,,hd2,HT,,,,
NMU,2018-09-18,BLM,SS,,agg2,IY,,,,
NMU,2018-09-18,BLM,ML,,hd2,WR,,,,
NMU,2018-09-18,BLM,MZ,,sg,AL,,,,
NMU,2018-09-18,BLM,TB,TW2,s,HL,,,,
NMU,2018-09-19,FRM,DU,DA2,s,YN,,,,
NMU,2018-09-19,BLM,FF,FO,s,HA,,,,
NMU,2018-09-19,FRM,TN,,agg2,CC,,,,
NMU,2018-09-19,FRM,FF,,s,SR,,,,
NMU,2018-09-19,FRM,DO,,agg1,KC,,,,
NMU,2018-09-19,FRM,PS,,s,NI,,,,
NMU,2018-09-19,FRM,MV,,s,YN,,,,
NMU,2018-09-19,FRM,TT,,s,WO,,,,
NMU,2018-09-19,FRM,SR,,hd2,HD,,,,
NMU,2018-09-19,FRM,TU,,s,OI,,,,
NMU,2018-09-19,FRM,LV,,agg1,WY,,,,
NMU,2018-09-19,FRM,KT,,hd1,YV,,,,
NMU,2018-09-19,FRM,TB,,s,OI,,,,
NMU,2018-09-19,FRM,ZE,,agg2,EZ,,,,
NMU,2018-09-19,FRM,DZ,,s,IR,,,,
NMU,2018-09-19,FRM,MF,,agg2,TN,,,,
NMU,2018-09-19,FRM,PS,,s,YL,,,,
NMU,2018-09-19,BLM,TN,,s,QB,,,,
NMU,2018-09-19,BLM,TU,,agg2,LQ,,,,
NMU,2018-09-19,BLM,JM,,hd2,YL,,,,
NMU,2018-09-19,BLM,AX,,agg2,OI,,,,
NMU,2018-09-19,BLM,DZ,,s,IR,,,,
NMU,2018-09-19,BLM,UM,,agg3,VI,,,,
NMU,2018-09-19,BLM,VI,,agg2,UM,,,,
NMU,2018-09-19,BLM,LV,,agg2,VI,,,,
NMU,2018-09-19,BLM,OI,,agg2,EQ,,,,
NMU,2018-09-19,BLM,JE2,,agg3,PM,,,,
NMU,2018-09-19,BLM,HL,,hd2,NI,,,,
NMU,2018-09-19,BLM,IG,,HD3,CE,,,,
NMU,2018-09-19,BLM,TN,,hd2,MA,,,,
NMU,2018-09-19,BLM,JM,,s,HL,,,,
NMU,2018-09-19,BLM,IF,,agg2,KQ,,,,
NMU,2018-09-19,BLM,ZI,,s,YR,,,,
NMU,2018-09-19,BLM,FA,,agg3,ZI,,,,
NMU,2018-09-19,BLM,CA,,agg3,WQ,,,,
NMU,2018-09-19,BLM,SS,,agg2,EZ,,,,
NMU,2018-09-19,BLM,TB,TW2,s,KT,,,,
NMU,2018-09-19,BLM,TB,TW2,s,TU,,,,
NMU,2018-09-19,FRM,TE,LH,s,HA,,,,
NMU,2018-09-19,BLM,TL,CV2,s,HL,,,,
NMU,2018-09-20,FRM,QE,,agg3,ST,,,,
NMU,2018-09-20,FRM,QE,,agg1,AF,,,,
NMU,2018-09-20,FRM,QE,,agg2,HD,,,,
NMU,2018-09-20,FRM,HS,,agg2,YN,,,,
NMU,2018-09-20,FRM,DC,,s,HS,,,,
NMU,2018-09-20,FRM,QT,,agg3,JL,,,,
NMU,2018-09-20,FRM,JL,,agg2,QE,,,,
NMU,2018-09-20,FRM,VO,,s,HD,,,,
NMU,2018-09-20,FRM,ZI,,s,MA,,,,
NMU,2018-09-20,FRM,TB,,s,TL,,,,
NMU,2018-09-20,FRM,TL,,hd1,HT,,,,
NMU,2018-09-20,FRM,JV,,sg,YN,,,,
NMU,2018-09-20,FRM,TB,,agg3,MV,,,,
NMU,2018-09-20,FRM,IG,,agg2,HL,,,,
NMU,2018-09-20,FRM,MV,,s,YN,,,,
NMU,2018-09-20,FRM,TB,,agg3,HA,,,,
NMU,2018-09-20,FRM,TB,,agg3,MV,,,,
NMU,2018-09-20,FRM,MV,,agg1,TN,,,,
NMU,2018-09-20,FRM,CR,,agg3,FF,,,,
NMU,2018-09-20,FRM,LV,,s,IE,,,,
NMU,2018-09-20,BLM,TT,,hd2,WQ,,,,
NMU,2018-09-20,BLM,WY,,agg1,YR,,,,
NMU,2018-09-20,BLM,HJ,,agg2,YR,,,,
NMU,2018-09-20,BLM,YR,,agg2,"HJ, WY",,Polyadic,,
NMU,2018-09-20,BLM,IF,,agg2,WQ,,,,
NMU,2018-09-20,BLM,FG,,s,PG,,,,
NMU,2018-09-20,BLM,ML,,agg2,TU,,,,
NMU,2018-09-20,BLM,DU,,sg,IQ,,,,
NMU,2018-09-20,BLM,HC,,G1,MA,,,,
NMU,2018-09-20,BLM,TU,,hd2,WY,,,,
NMU,2018-09-20,BLM,CA,,agg2,GL,,,,
NMU,2018-09-20,BLM,CF,,agg2,AF,,,,
NMU,2018-09-20,BLM,TB,TW2,s,TO,,,,
NMU,2018-09-20,BLM,TB,TW2,s,HA,,,,
NMU,2018-09-21,FRM,DU,DA2,s,HD,,,,
NMU,2018-09-21,FRM,LV,,agg1,IR,,,,
NMU,2018-09-21,FRM,MR,,agg2,HA,,,,
NMU,2018-09-21,FRM,SR,,hd2,HD,,,,
NMU,2018-09-21,FRM,FF,,hd2,HD,,,,
NMU,2018-09-21,FRM,KT,,s,YV,,,,
NMU,2018-09-21,FRM,KT,,s,YV,,,,
NMU,2018-09-21,FRM,LQ,,s,HA,,,,
NMU,2018-09-21,FRM,JL,,agg2,EA,,,,
NMU,2018-09-21,FRM,ZE,,SP,KQ,,,,
NMU,2018-09-21,FRM,BH,,s,YV,,,,
NMU,2018-09-21,FRM,TO,,hd2,OI,,,,
NMU,2018-09-21,FRM,MZ,,s,NI,,,,
NMU,2018-09-21,FRM,MF,,agg2,TN,,,,
NMU,2018-09-21,FRM,JL,,s,KC,,,,
NMU,2018-09-21,FRM,GV,,agg1,AR,,,,
NMU,2018-09-21,FRM,TL,,hd1,HT,,,,
NMU,2018-09-21,FRM,DZ,,s,IR,,,,
NMU,2018-09-21,BLM,HS,,agg2,YR,,,,
NMU,2018-09-21,BLM,VJ,,agg1,FA,,,,
NMU,2018-09-21,BLM,KQ,,agg1,PS,,,,
NMU,2018-09-21,BLM,PG,,agg2,IY,,,,
NMU,2018-09-21,BLM,DC,,agg2,PA,,,,
NMU,2018-09-21,BLM,TL,,hd2,HT,,,,
NMU,2018-09-21,BLM,PF,,agg2,KQ,,,,
NMU,2018-09-21,BLM,NQ,,s,YR,,,,
NMU,2018-09-21,BLM,JM,,agg2,YL,,,,
NMU,2018-09-21,BLM,SS,,agg3,WQ,,,,
NMU,2018-09-21,BLM,ML,,fd,HA,,,,
NMU,2018-09-21,BLM,HL,,agg2,CA,,,,
NMU,2018-09-21,BLM,PA,,agg2,IR,,,,
NMU,2018-09-21,BLM,BH,,c,EZ,,,,
NMU,2018-09-21,BLM,TO,,sg,IQ,,,,
NMU,2018-09-21,BLM,FG,,agg2,KQ,,,,
NMU,2018-09-21,BLM,CF,,agg3,DO,,,,
NMU,2018-09-21,BLM,DO,,agg2,CF,,,,
